36.6125	-7.9125	49.436
36.6125	-7.8875	49.431
36.6125	-7.8625	49.426
36.6125	-7.8375	49.423
36.6125	-7.8125	49.421
36.6125	-7.7875	49.42
36.6125	-7.7625	49.42
36.6125	-7.7375	49.419
36.6125	-7.7125	49.417
36.6125	-7.6875	49.412
36.6125	-7.6625	49.411
36.6125	-7.6375	49.405
36.6125	-7.6125	49.389
36.6125	-7.5875	49.361
36.6125	-7.5625	49.323
36.6125	-7.5375	49.279
36.6125	-7.5125	49.227
36.6125	-7.4875	49.169
36.6125	-7.4625	49.103
36.6125	-7.4375	49.03
36.6125	-7.4125	48.953
36.6125	-7.3875	48.872
36.6125	-7.3625	48.787
36.6125	-7.3375	48.702
36.6125	-7.3125	48.617
36.6125	-7.2875	48.535
36.6125	-7.2625	48.457
36.6125	-7.2375	48.384
36.6125	-7.2125	48.315
36.6125	-7.1875	48.25
36.6125	-7.1625	48.185
36.6125	-7.1375	48.118
36.6125	-7.1125	48.048
36.6125	-7.0875	47.977
36.6125	-7.0625	47.905
36.6125	-7.0375	47.831
36.6125	-7.0125	47.755
36.6125	-6.9875	47.677
36.6125	-6.9625	47.598
36.6125	-6.9375	47.516
36.6125	-6.9125	47.433
36.6125	-6.8875	47.353
36.6125	-6.8625	47.278
36.6125	-6.8375	47.203
36.6125	-6.8125	47.125
36.6125	-6.7875	47.041
36.6125	-6.7625	46.95
36.6125	-6.7375	46.858
36.6125	-6.7125	46.765
36.6125	-6.6875	46.675
36.6125	-6.6625	46.585
36.6125	-6.6375	46.499
36.6125	-6.6125	46.414
36.6125	-6.5875	46.329
36.6125	-6.5625	46.243
36.6125	-6.5375	46.156
36.6125	-6.5125	46.076
36.6125	-6.4875	46.005
36.6125	-6.4625	45.945
36.6125	-6.4375	45.897
36.6125	-6.4125	45.845
36.6125	-6.3875	45.79
36.6125	-6.3625	45.741
36.6125	-6.3375	45.701
36.6125	-6.3125	45.665
36.6125	-6.2875	45.65
36.6125	-6.2625	45.637
36.6125	-6.2375	45.614
36.6125	-6.2125	45.589
36.6125	-6.1875	45.582
36.6125	-6.1625	45.563
36.6125	-6.1375	45.549
36.6125	-6.1125	45.54
36.6125	-6.0875	45.531
36.6125	-6.0625	45.522
36.6125	-6.0375	45.508
36.6125	-6.0125	45.508
36.6125	-5.9875	45.512
36.6375	-10.0125	48.119
36.6375	-9.9875	48.163
36.6375	-9.9625	48.201
36.6375	-9.9375	48.233
36.6375	-9.9125	48.259
36.6375	-9.8875	48.279
36.6375	-9.8625	48.3
36.6375	-9.8375	48.323
36.6375	-9.8125	48.352
36.6375	-9.7875	48.391
36.6375	-9.7625	48.441
36.6375	-9.7375	48.496
36.6375	-9.7125	48.552
36.6375	-9.6875	48.609
36.6375	-9.6625	48.665
36.6375	-9.6375	48.718
36.6375	-9.6125	48.766
36.6375	-9.5875	48.812
36.6375	-9.5625	48.853
36.6375	-9.5375	48.892
36.6375	-9.5125	48.929
36.6375	-9.4875	48.964
36.6375	-9.4625	48.998
36.6375	-9.4375	49.027
36.6375	-9.4125	49.046
36.6375	-9.3875	49.048
36.6375	-9.3625	49.045
36.6375	-9.3375	49.038
36.6375	-9.3125	49.029
36.6375	-9.2875	49.014
36.6375	-9.2625	48.997
36.6375	-9.2375	48.98
36.6375	-9.2125	48.966
36.6375	-9.1875	48.951
36.6375	-9.1625	48.934
36.6375	-9.1375	48.921
36.6375	-9.1125	48.915
36.6375	-9.0875	48.915
36.6375	-9.0625	48.927
36.6375	-9.0375	48.954
36.6375	-9.0125	48.988
36.6375	-8.9875	49.014
36.6375	-8.9625	49.039
36.6375	-8.9375	49.071
36.6375	-8.9125	49.112
36.6375	-8.8875	49.15
36.6375	-8.8625	49.183
36.6375	-8.8375	49.213
36.6375	-8.8125	49.238
36.6375	-8.7875	49.26
36.6375	-8.7625	49.283
36.6375	-8.7375	49.302
36.6375	-8.7125	49.314
36.6375	-8.6875	49.318
36.6375	-8.6625	49.319
36.6375	-8.6375	49.317
36.6375	-8.6125	49.307
36.6375	-8.5875	49.29
36.6375	-8.5625	49.269
36.6375	-8.5375	49.259
36.6375	-8.5125	49.266
